	driver_id	comment
17765	34b811c8333c60581aa39b3777c7d6a4	Во время поездки гнал машину слишком быстро , выпал снег и дороги были скользкие - куда спешил ,не очень понятно
17766	508f2ea7958b9cfc82492d672c96096a	Здравствуйте! Остались недовольны поездкой, учитывая что началась она с того, что водитель уехал достаточно далеко от места назначенного на карте, далее подойдя к машине, оказалось что она была вне нормальном доступе. Пришлось идти через сугробы чтобы в неё попасть. Водитель ехал и всю дорогу сидел в телефоне - лайкал в Инстаграме девушек. А что там с дорогой ? Да и *** бы с
17767	f67344e2461ac94b71f51f4721240b8d	Чистота машины; Отлично водит; Водитель знает город
17768	e56926bb1b69ed93b5e0a9bebc0e65ee	Ситимобил, когда уже вы прекратите подвергать мою жизнь и здоровье опасности? 
17769	7a85273298a5850efe97aa0cb5855758	Водитель лучший из лучших!!!!??????
17770	411a0ac3c41d272f1cda70fef294555a	Водитель идеальный! Человек хороший! Таких поискать надо! Премию срочно!!!! Очень тактичный и заботливый!
17771	a72b0aee0ed7012ea1522c3d6d2aba8a	отличная подборка музыки
17772	4c882d8809938f8f9d957abe8b7ab82e	Спасибо,всё супер!
17773	e7beb72289f1700dcd8c91ad36b70bc4	 спит на ходу 2 раза аварийный ситуацию сделал 
17774	ed7f8c32a7a8a7020ba166b4903a1262	Топ
17775	ffc87f1f1dd674c5b82ad6fb8ddef5c7	Отличный водитель хороший человек !
17776	eb41eaf8d91d9e89e735d155bfd21553	спаибо .
17777	63e64619756c5be2b5d0eb7b9017cc70	Прошу вернуть мне все деньги за поездку ! Заказ доставили не вовремя, я получила обморожение !! Верните все деньги за поездку! 
17778	cff31d4f3233148493d03cb8d7a4dec0	Красавчик 
17779	113c17e0937d809c2415a8f2c608ea5d	Остановили сотрудники ГАИ, начали на него наезжать, тактично и быстро разобрался в ситуации. Хороший мужик
17780	3be9fbbb6912ea163d642c8ea7fe9e80	Отличный водитель?
17781	2aae55cb18b8a7f80c795915d390e830	Для меня очень важно что была учтена моя просьба в комментарии. Спасибо!
17782	eca442c5ce431136b7d7f126e6755ac4	Разгонялся там, где это не имело смысла, торопился. 
17783	6aa20ff910813fbb5ae49634b93e48bb	да так себе человек. видишь - плохо, дай людям окно открыть, а то а салон наблюют
17784	9916ecbec176897288889b93934749a4	Водитель вежливый; Чистота машины; Отлично водит; Помощь и забота
17785	d406c2a13f16bc502558139f92c3833b	отличный ответственный водитель) 
17786	74a908cf22a5e97b4222b6b76ae4c037	прошу поддержку связаться со мной !
17787	c6951ff8f8dbfd0f31745aa09b22ed91	Водитель отказался менять место назначения, когда я готов был это сделать в приложении за доплату, ссылаясь на то, что его где то уже ждёт следующий клиент
